ISIN,TimePeriod,ruleid,CapitalListed,High,Interest,IssuerID,LastRate,Low,MarketCap,MaturityDate,Name,OpeningPrice,SecurityID,SecurityType,Symbol,Transactions,Turnover,Volume,bool_var,errorcode,errorlevel
IL0003710139,2024-02-04,r2,13308903.0,2027.0,,371,2017.0,2000.0,268441.0,,WILLY FOOD,2023.0,371013,Shares,WLFD,26.0,50.02,2477.0,True,,
IL0011906695,2024-02-04,r2,27121009.0,0.0,,1466,1.3,0.0,353.0,,WIND BUZ W2,1.3,1190669, Warrant,WNBZ.W2,0.0,0.0,0.0,True,,
IL0011051625,2024-02-04,r2,77289998.0,36.5,,1466,36.1,36.0,27902.0,,WIND BUZZ,36.0,1105162,Shares,WNBZ,2.0,0.51,1401.0,True,,
IL0010854979,2024-02-04,r2,544906149.0,3.6,,2190,3.4,3.4,18527.0,,XTL BIO,3.5,1085497,Shares,XTLB,2.0,5.14,150000.0,True,,
IL0012033226,2024-02-04,r2,,,,486,0.0,,,,Y BOX R3,,1203322,Shares,YBOX.R3,,,,True,,
IL0011424210,2024-02-04,r2,180102155.0,0.0,,1703,44.9,0.0,80866.0,,YAACOBI GROUP,44.9,1142421,Shares,YAAC,0.0,0.0,0.0,True,,
IL0004860271,2024-02-04,r2,299299134.0,82.0,,486,79.5,79.0,237943.0,,YBOX,81.2,486027,Shares,YBOX,49.0,67.76,85203.0,True,,
IL0048601442,2024-02-04,r2,39050000.0,98.49,4.84,486,98.49,98.49,38460.0,2024-12-31,YBOX B2,98.43,4860144,Bonds,YBOX.B2,1.0,10.0,10153.0,True,,
IL0048601939,2024-02-04,r2,184458600.0,102.8,9.41,486,102.74,102.64,189513.0,2024-09-01,YBOX B4,102.64,4860193,Bonds,YBOX.B4,13.0,392.19,381537.0,True,,
IL0048601772,2024-02-04,r2,80000000.0,0.0,4.47,486,94.0,0.0,75200.0,2025-12-31,YBOX C3,94.0,4860177,Convertible Bonds,YBOX.C3,0.0,0.0,0.0,True,,
IL0011883829,2024-02-04,r2,40440000.0,99.52,7.06438,2386,99.48,99.24,40230.0,2025-09-30,YESODOT B1,99.24,1188382,Bonds,YESD.B1,4.0,25.96,26096.0,True,,
IL0011612640,2024-02-04,r2,14487860.0,16340.0,,1786,15330.0,15330.0,2220989.0,,YOCHANANOF,16300.0,1161264,Shares,YHNF,248.0,2144.45,13757.0,True,,
IL0011874182,2024-02-04,r2,173400000.0,96.71,3.94,1786,96.59,96.46,167487.0,2032-07-01,YOCHANANOF B1,96.47,1187418,Bonds,YHNF.B1,63.0,121.74,126126.0,True,,
IL0011869075,2024-02-04,r2,170000000.0,96.9,5.6,1903,96.9,96.9,164730.0,2026-07-05,YUVALIM B2,97.34,1186907,Bonds,YBKB.B2,2.0,19.38,20000.0,True,,
IL0011986960,2024-02-04,r2,98000000.0,0.0,8.89,1903,105.1,0.0,102998.0,2026-07-05,YUVALIM B3,105.1,1198696,Bonds,YBKB.B3,0.0,0.0,0.0,True,,
IL0011766438,2024-02-04,r2,100000000.0,0.0,3.6,1903,97.25,0.0,97250.0,2025-07-06,YUVALIM.B1,97.25,1176643,Bonds,YBKB.B1,0.0,0.0,0.0,True,,
IL0001300131,2024-02-04,r2,14234306.0,3397.0,,130,3347.0,3241.0,476422.0,,ZANLAKOL,3400.0,130013,Shares,ZNKL,42.0,120.38,3587.0,True,,
IL0011946956,2024-02-04,r2,65017310.0,1895.0,,2413,1852.0,1841.0,1204121.0,,ZEPHYRUS,1895.0,1194695,Shares,ZPRS,94.0,421.25,22654.0,True,,
IL0011947038,2024-02-04,r2,4498890.0,0.0,,2413,400.0,0.0,17996.0,,ZEPHYRUS W1,400.0,1194703, Warrant,ZPRS.W1,0.0,0.0,0.0,True,,
IL0011040586,2024-02-04,r2,20022541.0,2808.0,,1442,2731.0,2705.0,546816.0,,ZMH,2740.0,1104058,Shares,ZMH,59.0,74.43,2725.0,True,,
IL0011586331,2024-02-04,r2,132000000.0,99.24,4.4,1442,99.2,99.11,130944.0,2025-06-30,ZMH        B6,99.11,1158633,Bonds,ZMH.B6,34.0,310.17,312686.0,True,,
IL0011864027,2024-02-04,r2,160000000.0,99.23,5.55,1442,99.23,98.7,158768.0,2027-12-31,ZMH B7,98.7,1186402,Bonds,ZMH.B7,29.0,53.63,54044.0,True,,
IL0011741845,2024-02-04,r2,67619314.0,56.9,,1866,56.2,55.0,38002.0,,ZOOZ POWER,56.4,1174184,Shares,ZOOZ,27.0,19.67,35004.0,True,,
IL0011853210,2024-02-04,r2,27740139.0,0.0,,1866,15.0,0.0,4161.0,,ZOOZ POWER W3,15.0,1185321, Warrant,ZOOZ.W3,0.0,0.0,0.0,True,,
IL0007300101,2024-02-04,r2,65099863.0,611.0,,730,607.2,604.1,395286.0,,ZUR,611.0,730010,Shares,ZUR,24.0,40.95,6741.0,True,,
IL0073001716,2024-02-04,r2,878856011.0,106.56,3.7,730,106.24,105.6,933697.0,2028-06-30,ZUR         B10,106.18,7300171,Bonds,ZUR.B10,40.0,930.2,876256.0,True,,
IL0073002474,2024-02-04,r2,142890000.0,98.0,2.5,730,98.0,98.0,140032.0,2030-06-30,ZUR        B 11,98.0,7300247,Bonds,ZUR.B11,6.0,28.19,28767.0,True,,
IL0011016669,2024-02-05,r2,117050189.0,330.0,,1397,328.2,323.1,384159.0,,ABRA,328.4,1101666,Shares,ABRA,35.0,104.17,31691.0,True,,
IL0007700169,2024-02-05,r2,143959191.0,68.1,,770,67.1,66.1,96597.0,,ACCEL,67.0,770016,Shares,ACCL,30.0,27.23,40562.0,True,,
IL0077003478,2024-02-05,r2,2000000.0,3.0,,770,2.7,3.0,54.0,,ACCEL       W10,1.9,7700347, Warrant,ACCL.W10,1.0,0.21,7019.0,True,,
IL0011762056,2024-02-05,r2,287510000.0,476.0,,1896,474.8,466.0,1365097.0,,ACKERSTEIN GRP.,473.0,1176205,Shares,ACKR,219.0,2366.09,500273.0,True,,
IL0011885725,2024-02-05,r2,700000000.0,97.29,4.53,2360,97.2,97.15,680400.0,2027-12-31,ACRO     B1,97.22,1188572,Bonds,ACRO.B1,121.0,845.01,869043.0,True,,
IL0011849028,2024-02-05,r2,61158929.0,3980.0,,2360,3919.0,3889.0,2396818.0,,ACRO KVUT,3889.0,1184902,Shares,ACRO,437.0,1859.0,47179.0,True,,
IL0011109159,2024-02-05,r2,2903986790.0,153.16,5.15,1063,153.16,152.53,4447746.0,2036-11-30,ADAMA .B2,152.98,1110915,Bonds,ADAMA.B2,220.0,3000.1,1961561.0,True,,
IL0018201900,2024-02-05,r2,286648800.0,114.3,4.65,182,114.21,114.12,327382.0,2025-07-01,ADGAR        B9,114.19,1820190,Bonds,ADGR.B9,88.0,646.78,566228.0,True,,
IL0018202080,2024-02-05,r2,542980800.0,113.89,2.85,182,113.84,113.54,618129.0,2027-09-01,ADGAR       B10,113.66,1820208,Bonds,ADGR.B10,116.0,1202.96,1058097.0,True,,
IL0018202817,2024-02-05,r2,511750000.0,107.08,2.45,182,106.94,106.77,547265.0,2030-03-31,ADGAR       B11,106.77,1820281,Bonds,ADGR.B11,109.0,1115.82,1043766.0,True,,
IL0018203310,2024-02-05,r2,625000000.0,91.84,0.43,182,91.74,91.61,573375.0,2031-03-31,ADGAR     B12,91.71,1820331,Bonds,ADGR.B12,94.0,241.58,263374.0,True,,
IL0018200837,2024-02-05,r2,164855545.0,488.0,,182,484.0,478.4,797901.0,,ADGAR INV.,478.4,1820083,Shares,ADGR,41.0,33.62,6946.0,True,,
IL0003630105,2024-02-05,r2,90916091.0,66.3,,363,65.9,65.0,59914.0,,AERODROME GROUP,67.5,363010,Shares,ARDM,107.0,339.4,518275.0,True,,
IL0011331316,2024-02-05,r2,154450422.0,102.27,5.7,1457,102.26,102.27,157941.0,2024-12-01,AEROSPACE IN B4,102.11,1133131,Bonds,ARSP.B4,1.0,1.92,1878.0,True,,
IL0005780130,2024-02-05,r2,5061014.0,9738.0,,578,9724.0,9609.0,492133.0,,AFCON HOLD,9605.0,578013,Shares,AFHL,7.0,6.22,64.0,True,,
IL0057801685,2024-02-05,r2,252500000.0,110.92,2.88,578,110.75,110.63,279644.0,2029-04-01,AFCON HOLD   B4,110.63,5780168,Bonds,AFHL.B4,79.0,104.56,94402.0,True,,
IL0011608788,2024-02-05,r2,343257000.0,94.94,3.25,1172,94.83,94.8,325511.0,2029-03-30,AFI PROP B10,94.94,1160878,Bonds,AFPR.B10,99.0,503.65,530995.0,True,,
IL0011716284,2024-02-05,r2,460000000.0,110.4,1.22,1172,110.37,110.26,507702.0,2025-06-30,AFI PROP B11,110.36,1171628,Bonds,AFPR.B11,91.0,286.29,259418.0,True,,
IL0011737645,2024-02-05,r2,784981675.0,92.83,2.3,1172,92.78,91.79,728306.0,2027-09-15,AFI PROP B12,92.83,1173764,Bonds,AFPR.B12,133.0,1214.32,1309380.0,True,,
IL0011782922,2024-02-05,r2,558696000.0,98.76,1.09,1172,98.44,98.42,549980.0,2029-07-01,AFI PROP B13,98.46,1178292,Bonds,AFPR.B13,119.0,1028.4,1044264.0,True,,
IL0011845307,2024-02-05,r2,350000000.0,96.25,1.54,1172,96.12,96.01,336420.0,2031-03-30,AFI PROP B14,96.01,1184530,Bonds,AFPR.B14,99.0,604.57,629085.0,True,,
IL0011996035,2024-02-05,r2,316509000.0,105.47,4.0,1172,105.31,105.2,333316.0,2029-10-15,AFI PROP B15,105.44,1199603,Bonds,AFPR.B15,90.0,124.97,118647.0,True,,
IL0011422313,2024-02-05,r2,1282413900.0,112.96,2.57,1172,112.81,112.66,1446691.0,2026-10-15,AFI PROP B8,112.69,1142231,Bonds,AFPR.B8,134.0,991.98,879462.0,True,,
IL0010913544,2024-02-05,r2,38048704.0,15890.0,,1172,15640.0,15350.0,5950817.0,,AFI PROPERTIES,15350.0,1091354,Shares,AFPR,166.0,813.48,5210.0,True,,
IL0011426454,2024-02-05,r2,214114958.0,99.67,2.75,1338,99.62,99.58,213301.0,2025-03-31,AFRICA RESID B4,99.6,1142645,Bonds,AFRE.B4,104.0,1758.48,1765028.0,True,,
IL0011628257,2024-02-05,r2,260607600.0,95.3,2.4,1338,95.28,95.21,248307.0,2027-03-31,AFRICA RESID B5,95.21,1162825,Bonds,AFRE.B5,82.0,111.23,116751.0,True,,
IL0010979487,2024-02-05,r2,12643536.0,19880.0,,1338,19850.0,19390.0,2509742.0,,AFRICA RESIDENC,19800.0,1097948,Shares,AFRE,417.0,1494.37,7572.0,True,,
IL0001690119,2024-02-05,r2,7674562.0,101.0,,169,98.2,100.2,7536.0,,AI SYSTEMS-M,100.2,169011,Shares,AICS-M,4.0,0.03,32.0,True,,
IL0011334872,2024-02-05,r2,2589001932.0,113.77,2.34,1300,113.5,113.34,2938517.0,2029-02-28,AIRPORT      B5,113.36,1133487,Bonds,ARPT.B5,199.0,2076.5,1830639.0,True,,
IL0011609448,2024-02-05,r2,2434691176.0,97.79,0.65,1300,97.7,97.58,2378693.0,2035-08-30,AIRPORT    B9,97.68,1160944,Bonds,ARPT.B9,181.0,2179.58,2231332.0,True,,
IL0011959991,2024-02-05,r2,300000000.0,99.51,2.64,1300,99.51,99.51,298530.0,2039-05-01,AIRPORT B11,99.51,1195999,Bonds,ARPT.B11,55.0,26.67,26802.0,True,,
IL0010958358,2024-02-05,r2,123757460.0,5960.0,,1300,5849.0,5834.0,7238574.0,,AIRPORT CITY,5950.0,1095835,Shares,ARPT,628.0,3797.34,64572.0,True,,
IL0011959819,2024-02-05,r2,400000000.0,102.22,5.0,1300,102.17,102.05,408680.0,2029-04-30,AIRPRORT B10,102.15,1195981,Bonds,ARPT.B10,126.0,1771.17,1733733.0,True,,
IL0011733768,2024-02-05,r2,40101412.0,0.0,,1862,30.0,0.0,12030.0,,AIRTOUCH,30.0,1173376,Shares,ARTS,0.0,0.0,0.0,True,,
IL0011990335,2024-02-05,r2,2268106.0,0.0,,1862,12.1,0.0,274.0,,AIRTOUCH W1,12.1,1199033, Warrant,ARTS.W1,0.0,0.0,0.0,True,,
IL0010838568,2024-02-05,r2,62382171.0,495.0,,1091,485.0,416.0,302554.0,,ALARUM,419.0,1083856,Shares,ALAR,946.0,4233.39,914404.0,True,,
IL0006250125,2024-02-05,r2,18647506.0,1407.0,,625,1389.0,1350.0,259014.0,,ALBAAD,1387.0,625012,Shares,ALBA,71.0,146.13,10559.0,True,,
IL0011398232,2024-02-05,r2,93113652.0,112.48,2.25,1382,112.47,112.45,104725.0,2024-06-20,ALBR        B16,112.52,1139823,Bonds,ALBR.B16,14.0,27.44,24402.0,True,,
IL0011587321,2024-02-05,r2,664276358.0,108.9,1.85,1382,108.88,108.72,723264.0,2027-01-20,ALBR        B17,108.85,1158732,Bonds,ALBR.B17,138.0,2048.76,1881753.0,True,,
IL0011587404,2024-02-05,r2,488756659.0,97.0,3.25,1382,96.96,96.87,473898.0,2027-01-13,ALBR        B18,97.0,1158740,Bonds,ALBR.B18,155.0,2055.78,2120138.0,True,,
IL0011918245,2024-02-05,r2,547281000.0,105.0,3.2,1382,105.0,104.9,574645.0,2028-05-15,ALBR B19,104.93,1191824,Bonds,ALBR.B19,91.0,669.62,637808.0,True,,
IL0011918328,2024-02-05,r2,559383300.0,101.36,5.7,1382,101.29,101.13,566599.0,2028-06-20,ALBR B20,101.13,1191832,Bonds,ALBR.B20,116.0,989.96,977378.0,True,,
IL0011014508,2024-02-05,r2,108494470.0,42.0,,1393,41.7,41.4,45242.0,,ALLMED SOLUTION,41.4,1101450,Shares,ALMD,7.0,17.93,43050.0,True,,
IL0010996549,2024-02-05,r2,38128631.0,701.8,,2252,689.0,671.0,262706.0,,ALLOT,692.5,1099654,Shares,ALLT,71.0,82.9,12094.0,True,,
IL0011689622,2024-02-05,r2,12369811.0,178.0,,1814,177.9,177.6,22006.0,,ALMEDA      PU,184.7,1168962,Participation Unit,AMDA,2.0,10.32,5798.0,True,,
IL0011368292,2024-02-05,r2,37503289.0,755.1,,1553,746.3,740.0,279887.0,,ALMOGIM,755.1,1136829,Shares,ALMA,40.0,48.75,6522.0,True,,
IL0012016155,2024-02-05,r2,82000000.0,104.3,8.2,1553,104.29,104.29,85518.0,2026-06-30,ALMOGIM B10,104.2,1201615,Bonds,ALMA.B10,2.0,57.36,55000.0,True,,
IL0011785321,2024-02-05,r2,53600000.0,97.8,2.8,1553,97.68,97.6,52356.0,2024-12-15,ALMOGIM B7,97.6,1178532,Bonds,ALMA.B7,4.0,20.89,21390.0,True,,
IL0011852303,2024-02-05,r2,110000000.0,0.0,1.91,1553,105.16,0.0,115676.0,2026-03-31,ALMOGIM B8,105.16,1185230,Bonds,ALMA.B8,0.0,0.0,0.0,True,,
IL0011892242,2024-02-05,r2,70605000.0,100.07,6.7,1553,100.0,99.92,70605.0,2027-03-31,ALMOGIM B9,100.07,1189224,Bonds,ALMA.B9,6.0,80.24,80233.0,True,,
IL0011691271,2024-02-05,r2,960760250.0,99.82,3.9,2063,99.63,99.52,957205.0,2026-09-30,ALON SQUARE B6,99.63,1169127,Bonds,BSI.B6,138.0,1134.09,1137651.0,True,,
IL0011839797,2024-02-05,r2,699707000.0,98.48,0.1,2063,98.37,98.02,688302.0,2029-07-01,ALON SQUARE B7,98.14,1183979,Bonds,BSI.B7,113.0,846.4,861157.0,True,,
IL0011972762,2024-02-05,r2,243409000.0,99.06,5.5,2063,98.98,98.71,240926.0,2030-06-30,ALON SQUARE B8,99.0,1197276,Bonds,BSI.B8,72.0,238.49,240892.0,True,,
IL0011972846,2024-02-05,r2,279944000.0,98.23,3.0,2063,98.12,98.02,274681.0,2030-06-30,ALON SQUARE B9,98.23,1197284,Bonds,BSI.B9,62.0,38.14,38875.0,True,,
IL0039003541,2024-02-05,r2,958315980.0,101.87,3.85,390,101.72,101.43,974799.0,2027-02-28,ALONY HETS   B9,101.79,3900354,Bonds,ALHE.B9,178.0,3978.23,3912826.0,True,,
IL0039003624,2024-02-05,r2,1399382900.0,102.66,6.99,390,102.54,102.34,1434927.0,2027-02-28,ALONY HETS  B10,102.53,3900362,Bonds,ALHE.B10,57.0,773.01,753772.0,True,,
IL0039004879,2024-02-05,r2,160745600.0,88.8,2.66,390,88.8,88.8,142742.0,2031-02-28,ALONY HETS B11,89.13,3900487,Bonds,ALHE.B11,4.0,3.02,3404.0,True,,
IL0039004952,2024-02-05,r2,1761104089.0,87.77,2.41,390,87.64,87.5,1543432.0,2031-02-28,ALONY HETS B12,87.62,3900495,Bonds,ALHE.B12,229.0,8331.73,9506713.0,True,,
IL0011894065,2024-02-05,r2,897601000.0,96.73,4.94,390,96.53,96.09,866454.0,2037-03-01,ALONY HETS B13,96.73,1189406,Bonds,ALHE.B13,134.0,1586.62,1642094.0,True,,
IL0011894149,2024-02-05,r2,1050480000.0,96.64,2.56,390,96.56,96.37,1014343.0,2037-03-01,ALONY HETS B15,96.61,1189414,Bonds,ALHE.B15,80.0,508.25,526371.0,True,,
IL0003900136,2024-02-05,r2,179722472.0,2747.0,,390,2657.0,2657.0,4775226.0,,ALONY HETZ,2734.0,390013,Shares,ALHE,1305.0,6998.8,259207.0,True,,
IL0038701699,2024-02-05,r2,376549526.0,107.19,1.5,387,107.19,106.79,403623.0,2027-12-31,ALROV PRO    B5,107.14,3870169,Bonds,ALRP.B5,102.0,774.62,723277.0,True,,
IL0038701855,2024-02-05,r2,685003000.0,101.13,0.5,387,100.84,100.73,690757.0,2027-10-01,ALROV PRO B6,101.0,3870185,Bonds,ALRP.B6,90.0,455.68,451633.0,True,,
IL0003870198,2024-02-05,r2,20853674.0,13330.0,,387,12980.0,12900.0,2706807.0,,ALROV PROPERT,13330.0,387019,Shares,ALRPR,33.0,90.75,697.0,True,,
IL0011439242,2024-02-05,r2,138968352.0,100.1,6.72,1729,100.1,100.1,139107.0,2024-06-30,ALTITUDE     B1,99.95,1143924,Bonds,ALTD.B1,3.0,4.0,4000.0,True,,
IL0011849366,2024-02-05,r2,197570075.0,625.3,,2367,607.0,602.4,1199250.0,,ALTSHULER FIN,624.9,1184936,Shares,ALTF,640.0,3691.98,601660.0,True,,
IL0011909178,2024-02-05,r2,80522422.0,104.22,8.25,1978,103.79,103.61,83574.0,2027-06-30,ALUMA B1,103.97,1190917,Bonds,ALUM.B1,5.0,34.29,33037.0,True,,
IL0011816431,2024-02-05,r2,307392380.0,34.0,,1978,32.5,32.1,99903.0,,ALUMA INFRASTR',32.1,1181643,Shares,ALUMA,14.0,43.92,135726.0,True,,
IL0011909251,2024-02-05,r2,165174200.0,0.0,,1978,1.0,0.0,1652.0,,ALUMA W1,1.0,1190925, Warrant,ALUM.W1,0.0,0.0,0.0,True,,
IL0006540129,2024-02-05,r2,6528341.0,1700.0,,654,1693.0,1673.0,110525.0,,AMANET,1694.0,654012,Shares,AMAN,4.0,0.73,43.0,True,,
IL0010943905,2024-02-05,r2,30486292.0,950.1,,2234,925.2,902.0,282059.0,,AMIAD,982.7,1094390,Shares,AMD,26.0,40.64,4392.0,True,,
IL0011435851,2024-02-05,r2,450000000.0,95.03,1.44,1728,94.95,94.9,427275.0,2028-03-31,AMIDAR       B1,94.9,1143585,Bonds,AMDR.B1,108.0,624.76,658073.0,True,,
IL0010922040,2024-02-05,r2,12505125.0,2020.0,,1232,2008.0,1983.0,251103.0,,AMIR MARK.,2020.0,1092204,Shares,AMRK,22.0,16.45,819.0,True,,
IL0010972789,2024-02-05,r2,470682342.0,1859.0,,1328,1842.0,1830.0,8669969.0,,AMOT,1855.0,1097278,Shares,AMOT,1065.0,6175.82,334234.0,True,,
IL0011331498,2024-02-05,r2,1402845600.0,115.79,3.2,1328,115.52,115.42,1620567.0,2028-07-02,AMOT         B4,115.53,1133149,Bonds,AMOT.B4,141.0,781.96,676567.0,True,,
IL0011381147,2024-02-05,r2,434085160.0,98.79,3.39,1328,98.71,98.68,428485.0,2026-01-04,AMOT         B5,98.74,1138114,Bonds,AMOT.B5,112.0,636.12,644364.0,True,,
IL0011586091,2024-02-05,r2,2362983000.0,104.34,1.14,1328,104.0,103.91,2457502.0,2029-10-03,AMOT         B6,104.01,1158609,Bonds,AMOT.B6,189.0,1680.35,1615171.0,True,,
IL0011628661,2024-02-05,r2,1215338000.0,84.94,2.44,1328,84.71,84.58,1029513.0,2032-01-05,AMOT         B7,84.85,1162866,Bonds,AMOT.B7,176.0,1829.37,2157133.0,True,,
IL0011727828,2024-02-05,r2,2431713000.0,98.0,0.92,1328,97.48,97.38,2370434.0,2032-01-05,AMOT         B8,97.77,1172782,Bonds,AMOT.B8,207.0,3970.91,4059962.0,True,,
IL0011935157,2024-02-05,r2,58922000.0,97.25,6.5,2400,97.05,97.0,57184.0,2025-12-15,AMPA YUVAL B1,96.83,1193515,Bonds,AMYU.B1,9.0,169.92,175059.0,True,,
IL0011880445,2024-02-05,r2,250000000.0,100.0,6.0,2385,100.0,99.6,250000.0,2027-05-31,AMRAM AVRAHM B1,99.6,1188044,Bonds,AMRM.B1,7.0,69.5,69495.0,True,,
IL0012025552,2024-02-05,r2,110312000.0,102.3,7.4,2385,102.3,102.29,112849.0,2027-12-31,AMRAM AVRAHM B2,102.23,1202555,Bonds,AMRM.B2,3.0,105.79,103415.0,True,,
IL0010806136,2024-02-05,r2,11629251.0,3399.0,,1008,3371.0,3365.0,392022.0,,ANALYST,3367.0,1080613,Shares,ANLT,13.0,40.58,1202.0,True,,
IL0001800189,2024-02-05,r2,5360000.0,4150.0,,180,4128.0,4100.0,221261.0,,ANGEL SALOMON,4101.0,180018,Shares,ANGL,9.0,14.57,353.0,True,,
IL0010821143,2024-02-05,r2,47254990.0,570.5,,1074,562.4,561.0,265762.0,,APOLLO POWER,570.5,1082114,Shares,APLP,121.0,255.43,45206.0,True,,
IL0011702409,2024-02-05,r2,29620305.0,122.8,,1824,117.9,115.7,34922.0,,AQUARIUS EN,122.2,1170240,Shares,AQUA,32.0,90.49,75927.0,True,,
IL0010916513,2024-02-05,r2,24730728.0,5958.0,,1219,5842.0,5809.0,1444769.0,,ARAD,5888.0,1091651,Shares,ARD,465.0,824.57,14021.0,True,,
IL0007310183,2024-02-05,r2,6401362.0,7762.0,,731,7469.0,7462.0,478118.0,,ARAD INVESTMENT,7670.0,731018,Shares,ARAD,454.0,908.54,12102.0,True,,
IL0010852650,2024-02-05,r2,4885641.0,1975.0,,1122,1970.0,1941.0,96247.0,,ARAN,1933.0,1085265,Shares,ARAN,5.0,2.29,116.0,True,,
IL0013800474,2024-02-05,r2,15742659.0,138.0,87.73027,138,136.69,136.0,21519.0,2027-04-30,ARAZIM       B2,136.66,1380047,Bonds,ARZM.B2,6.0,32.95,24104.0,True,,
IL0013801043,2024-02-05,r2,113843817.0,108.4,6.2,138,108.4,108.4,123407.0,2027-04-30,ARAZIM       B4,108.4,1380104,Bonds,ARZM.B4,3.0,10.28,9487.0,True,,
NL0015000D84,2024-02-05,r2,18101534.0,6797.0,,1884,6657.0,6597.0,1205019.0,,ARGO PROP.,6709.0,1175371,Shares,ARGO,102.0,231.31,3464.0,True,,
IL0003660136,2024-02-05,r2,313643914.0,278.2,,366,271.4,269.7,851230.0,,ARI RAEL ESTATE,278.2,366013,Shares,ARIN,57.0,161.13,59438.0,True,,
IL0036601560,2024-02-05,r2,589181815.0,0.0,1.9,366,104.5,0.0,615695.0,2027-04-01,ARI REAL ES B1,104.5,3660156,Bonds,ARIN.B1,0.0,0.0,0.0,True,,
IL0005870147,2024-02-05,r2,96729274.0,411.6,,587,406.3,405.0,393011.0,,ARYT,408.5,587014,Shares,ARYT,199.0,607.39,149098.0,True,,
IL0011356073,2024-02-05,r2,44427593.0,100.0,4.2,1448,99.99,99.98,44423.0,2024-07-01,ASHDAR       B4,100.0,1135607,Bonds,ASDR.B4,3.0,18.72,18725.0,True,,
IL0011577835,2024-02-05,r2,223051800.0,99.17,3.42,1448,99.13,99.08,221111.0,2024-08-01,ASHDAR       B5,99.27,1157783,Bonds,ASDR.B5,30.0,345.69,348691.0,True,,
IL0011994881,2024-02-05,r2,800000000.0,107.54,7.25,1361,107.22,107.06,857760.0,2029-04-30,ASHDOD REFIN B2,107.21,1199488,Bonds,ARF.B2,149.0,1404.42,1310216.0,True,,
IL0011989105,2024-02-05,r2,12493813.0,9055.0,,1361,8810.0,8759.0,1100705.0,,ASHDOD REFINERY,9055.0,1198910,Shares,ARF,569.0,3796.13,42970.0,True,,
IL0003120172,2024-02-05,r2,23572394.0,2499.0,,312,2338.0,2301.0,551123.0,,ASHOT,2485.0,312017,Shares,ASHO,249.0,922.67,38739.0,True,,
IL0011323156,2024-02-05,r2,101285536.0,5325.0,,1618,5206.0,5184.0,5272925.0,,ASHTROM GROUP,5215.0,1132315,Shares,ASHG,750.0,2707.41,51654.0,True,,
IL0011323230,2024-02-05,r2,134063348.0,112.8,2.4,1618,112.73,112.67,151130.0,2025-11-10,ASHTROM GRUP B1,112.68,1132323,Bonds,ASHG.B1,78.0,78.8,69895.0,True,,
IL0011323313,2024-02-05,r2,241414400.0,100.5,4.2,1618,100.36,100.32,242283.0,2025-05-11,ASHTROM GRUP B2,100.33,1132331,Bonds,ASHG.B2,94.0,385.12,383710.0,True,,
IL0011401028,2024-02-05,r2,1009213891.0,98.42,4.3,1618,98.22,98.08,991250.0,2029-01-15,ASHTROM GRUP B3,98.18,1140102,Bonds,ASHG.B3,171.0,3516.57,3579477.0,True,,
IL0011829897,2024-02-05,r2,1538959000.0,99.0,0.75,1618,98.89,98.73,1521877.0,2029-12-31,ASHTROM GRUP B4,98.73,1182989,Bonds,ASHG.B4,152.0,1132.56,1145392.0,True,,
IL0011995797,2024-02-05,r2,350000000.0,102.8,4.08,1618,102.76,102.75,359660.0,2032-12-31,ASHTROM GRUP B5,102.8,1199579,Bonds,ASHG.B5,74.0,96.86,94262.0,True,,
IL0025101705,2024-02-05,r2,453855478.0,101.0,4.9,251,100.8,100.45,457486.0,2029-10-01,ASHTROM PR   B9,100.9,2510170,Bonds,ASPR.B9,135.0,1250.41,1240481.0,True,,
IL0025102042,2024-02-05,r2,349171498.0,113.97,3.06,251,113.83,113.8,397462.0,2028-01-02,ASHTROM PR  B10,113.83,2510204,Bonds,ASPR.B10,100.0,284.1,249475.0,True,,
IL0025102380,2024-02-05,r2,208000000.0,109.78,1.83,251,109.58,109.58,227926.0,2028-10-30,ASHTROM PR B11,109.78,2510238,Bonds,ASPR.B11,67.0,26.29,23993.0,True,,
IL0025102794,2024-02-05,r2,384170102.0,106.7,1.53,251,106.43,106.41,408872.0,2029-07-01,ASHTROM PRO B12,106.62,2510279,Bonds,ASPR.B12,85.0,488.45,458171.0,True,,
IL0025103032,2024-02-05,r2,415000000.0,95.4,0.9,251,95.2,95.1,395080.0,2030-12-31,ASHTROM PRO B13,95.1,2510303,Bonds,ASPR.B13,107.0,834.7,875868.0,True,,
IL0012018961,2024-02-05,r2,243667000.0,99.55,3.68,251,99.55,99.55,242570.0,2034-01-01,ASHTROM PRO B14,99.45,1201896,Bonds,ASPR.B14,1.0,4.98,5000.0,True,,
IL0003130155,2024-02-05,r2,62621818.0,639.9,,313,625.5,610.9,391699.0,,ASPEN GROUP,633.9,313015,Shares,ASGR,43.0,40.42,6463.0,True,,
IL0031303907,2024-02-05,r2,562266900.0,103.5,1.7336,313,103.22,102.96,580372.0,2029-12-31,ASPEN GROUP B8,103.13,3130390,Bonds,ASGR.B8,115.0,1884.73,1826672.0,True,,
IL0031304244,2024-02-05,r2,285000000.0,93.6,0.9736,313,93.3,93.11,265905.0,2030-12-31,ASPEN GROUP B9,93.28,3130424,Bonds,ASGR.B9,94.0,290.91,312057.0,True,,
IL0010961063,2024-02-05,r2,14723520.0,5435.0,,1307,5336.0,5220.0,785647.0,,ATREYU CAP,5291.0,1096106,Shares,ATRY,171.0,8008.49,150688.0,True,,
